Area,Sale Price,#Beds,#FBaths,SqFt LA,Pool YN,Waterfront Property (Y/N)
3280,3550000,0.5,0.3333333333333330,0.3171073530785760,1,1
4170,8150000,0.4166666666666670,0.4,0.3180883864337100,1,0
32,16798750,0.5,0.4,0.32696440250397100,1,1
32,16000000,0.5,0.4666666666666670,0.3270111183780250,1,1
3280,12750000,0.5,0.4,0.32850602634775300,1,1
5240,8000000,0.5,0.4666666666666670,0.3296272073250490,1,1
4180,11165275,0.4166666666666670,0.4,0.3305615248061290,1,1
3130,8668553,0.5833333333333330,0.4,0.3316827057834250,1,1
4170,14750000,0.4166666666666670,0.4,0.33869008689152600,1,1
5030,21400000,0.4166666666666670,0.4,0.33869008689152600,1,1
4140,13105000,0.4166666666666670,0.4,0.3391572456320660,1,1
4150,18762500,0.4166666666666670,0.4,0.34111931234233400,1,1
3211,5700000,0.6666666666666670,0.4666666666666670,0.34803326170232600,1,1
4160,12000000,0.5,0.4,0.35046248715313500,1,1
4190,12500000,0.5,0.5333333333333330,0.3514435205082690,1,0
3260,6900000,0.5,0.4,0.3527048491077270,1,1
5230,9949999,0.5,0.4666666666666670,0.35293842847799700,1,1
4170,15000000,0.4166666666666670,0.4,0.355134074558535,1,1
51,9062600,0.5833333333333330,0.4666666666666670,0.35555451742502100,1,0
12,11950000,0.5,0.4666666666666670,0.3577034476315050,1,0
3222,12000000,0.4166666666666670,0.3333333333333330,0.3608801270671770,1,1
5100,9850000,0.4166666666666670,0.4,0.3628421937774460,1,1
5100,9850000,0.4166666666666670,0.4,0.3628421937774460,1,1
32,32500000,0.5833333333333330,0.4666666666666670,0.36522470335420000,1,1
3170,16900000,0.5,0.4666666666666670,0.36760721293095400,1,1
3280,10900000,0.4166666666666670,0.4666666666666670,0.37232551621040800,1,1
5250,7700000,0.5833333333333330,0.4666666666666670,0.37419415117256800,1,1
4190,19500000,0.4166666666666670,0.4,0.37461459403905400,1,1
22,12000000,0.5,0.5333333333333330,0.3830701672428290,1,1
22,21950000,0.6666666666666670,0.6,0.3838176212276930,1,1
32,17750000,0.5,0.4,0.3840979164720170,1,1
32,23900000,0.5,0.4,0.38503223395309700,1,1
5100,17750000,0.4166666666666670,0.3333333333333330,0.38634027842660900,1,1
5003,26663000,0.4166666666666670,0.4666666666666670,0.3886293562552560,1,1
4190,15000000,0.5,0.5333333333333330,0.3896571054844440,1,1
4190,16150000,0.4166666666666670,0.3333333333333330,0.3897972531066060,1,0
22,18000000,0.5,0.5333333333333330,0.39932729141362200,1,1
4190,16850000,0.5,0.4666666666666670,0.40068205176118800,1,0
5003,21800000,0.4166666666666670,0.4,0.40745585349901900,1,0
3040,8850000,0.5,0.4,0.4123143044006350,1,1
4190,26500000,0.5,0.4666666666666670,0.41675231243576600,1,1
4180,14300000,0.5833333333333330,0.5333333333333330,0.4194151172568440,1,1
4150,30000000,0.5833333333333330,0.6,0.42296552368494800,1,1
3170,30000000,0.5,0.4666666666666670,0.44151172568438800,1,1
4190,16390652,0.5,0.4666666666666670,0.4420256002989820,1,0
4190,28450000,0.5,0.4666666666666670,0.4527702513314020,1,1
4170,17944791,0.5,0.5333333333333330,0.4656171166962530,1,1
3280,14752480,0.5,0.3333333333333330,0.48350929645893700,1,1
4190,28000000,0.5,0.4666666666666670,0.49799121741567800,1,1
4190,25924407,0.5,0.5333333333333330,0.5037839857983740,1,1
3160,17000000,0.5,0.5333333333333330,0.5122862748762030,1,1
5001,43770000,0.5833333333333330,0.6,0.5160702606745770,1,0
4190,22600000,0.5,0.5333333333333330,0.5358777912734750,1,1
4140,12675000,0.5,0.5333333333333330,0.5373259833691490,1,0
3260,29672500,0.4166666666666670,0.4666666666666670,0.5462487153134640,1,1
3160,40000000,0.5833333333333330,0.4666666666666670,0.591749976642063,1,1
32,62500000,0.5833333333333330,0.6666666666666670,0.5982901990096230,1,1
3112,19241500,0.5,0.4666666666666670,0.6031953657852940,1,1
42,40000000,0.6666666666666670,0.6,0.697467999626273,1,1
4110,32500000,1.0,0.8666666666666670,0.7390918434083900,1,1
5003,152000000,0.9166666666666670,1.0,1.0,1,1
